actual_worth,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,has_parking,instance_date,master_project_ar,master_project_en,meter_rent_price,meter_sale_price,nearest_landmark_ar,nearest_landmark_en,nearest_mall_ar,nearest_mall_en,nearest_metro_ar,nearest_metro_en,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,procedure_area,procedure_id,procedure_name_ar,procedure_name_en,project_name_ar,project_name_en,project_number,property_sub_type_ar,property_sub_type_en,property_sub_type_id,property_type_ar,property_type_en,property_type_id,property_usage_ar,property_usage_en,reg_type_ar,reg_type_en,reg_type_id,rent_value,rooms_ar,rooms_en,transaction_id,trans_group_ar,trans_group_en,trans_group_id,load_timestamp,instance_date_parsed
1798888.0,482,حدائق الشيخ محمد بن راشد,Hadaeq Sheikh Mohammed Bin Rashid,جرينسايد ريزيدنس - تاور اي,Greenside Residence - Tower A,1,2023-10-13,دبي هيلز استيت,Dubai Hills Estate,,25987.98,آي إم جي وورلد أدفينتشرز,IMG World Adventures,مول الإمارات,Mall of the Emirates,محطة مترو نور بنك,Noor Bank Metro Station,1.0,1.0,0.0,69.22,102,بيع - تسجيل مبدئى,Sell - Pre registration,جرينسايد ريزيدنس,Greenside Residence,2705.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2023-53724,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-10-13
2345888.0,482,حدائق الشيخ محمد بن راشد,Hadaeq Sheikh Mohammed Bin Rashid,بارك لين ? مبنى 2 بي,Park Lane ? Building 2B,1,2024-05-23,دبي هيلز استيت,Dubai Hills Estate,,22346.05,برج العرب,Burj Al Arab,مول الإمارات,Mall of the Emirates,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,1.0,2.0,0.0,104.98,102,بيع - تسجيل مبدئى,Sell - Pre registration,بارك لين,Park Lane,2775.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفتين,2 B/R,1-102-2024-34974,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-05-23
2300888.0,482,حدائق الشيخ محمد بن راشد,Hadaeq Sheikh Mohammed Bin Rashid,باركسا?د ??لز,Parkside Hills,1,2024-05-03,دبي هيلز استيت,Dubai Hills Estate,,23208.47,,,,,,,1.0,1.0,0.0,99.14,102,بيع - تسجيل مبدئى,Sell - Pre registration,باركسايد هيلز,Parkside Hills,2741.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفتين,2 B/R,1-102-2024-28361,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-05-03
4600000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,,,0,2025-03-24,قرية جميرا الدائرية,Jumeirah Village Circle,,20650.95,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,2.0,1.0,0.0,222.75,102,بيع - تسجيل مبدئى,Sell - Pre registration,لو بارك هومز ?,Le Parc Homes II,2682.0,فيلا,Villa,4.0,فيلا,Villa,4,سكني,Residential,على الخارطة,Off-Plan Properties,0,,أربع غرف,4 B/R,1-102-2025-24297,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-03-24
1330000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,شيماء أفينيو  2,Chaimaa Avenue 2,1,2023-04-14,قرية جميرا الدائرية,Jumeirah Village Circle,,11572.26,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,مدينة دبي للإنترنت,Dubai Internet City,1.0,1.0,0.0,114.93,41,بيع مبدئى,Delayed Sell,شيماء افنيو2,Chaimaa Avenue 2,2275.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفتين,2 B/R,1-41-2023-7350,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-04-14
745505.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,أفانا ريزيدنسز باي ديكا ريال استيت ديفيلوبمينت,Avana Residences by DECA Real Estate Development,1,2026-03-06,قرية جميرا الدائرية,Jumeirah Village Circle,,20335.65,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,1.0,0.0,36.66,102,بيع - تسجيل مبدئى,Sell - Pre registration,افانا ريزيدنسز من ديكا للتطوير العقاري,Avana Residences by DECA Real Estate Development,3790.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2026-22998,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2026-03-06
1254999.0,526,الخليج التجارى,Business Bay,بن غاطي اكوارايز - تاور بي,Binghatti Aquarise - TOWER B,1,2025-09-17,الخليج التجاري,Business Bay,,28679.14,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو الخليج التجاري,Business Bay Metro Station,1.0,1.0,0.0,43.76,102,بيع - تسجيل مبدئى,Sell - Pre registration,بن غاطي أكوا رايز,Binghatti Aquarise,3585.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2025-89546,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-09-17
3528546.0,526,الخليج التجارى,Business Bay,داون تاون ريزيدنسز,DOWNTOWN RESIDENCES,1,2026-01-27,,,,28439.96,,,,,,,1.0,1.0,0.0,124.07,102,بيع - تسجيل مبدئى,Sell - Pre registration,داون تاون ريزيدنسيس,Downtown Residences,3777.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفتين,2 B/R,1-102-2026-8959,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2026-01-27
703177.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,ذا ايست كريست باي ميتيورا,THE EAST CREST BY METEORA,1,2023-11-23,قرية جميرا الدائرية,Jumeirah Village Circle,,12306.21,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,2.0,0.0,57.14,102,بيع - تسجيل مبدئى,Sell - Pre registration,ذا ايست كريست بواسطة ميتيورا,THE EAST CREST BY METEORA,2558.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2023-61952,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-11-23
1180000.0,330,مرسى دبي,Marsa Dubai,سباركل تاور 2,Sparkle Tower 2,1,2024-05-29,دبي مارينا,Dubai Marina,,30785.29,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,مساكن شاطئ جميرا,Jumeirah Beach Residency,1.0,1.0,0.0,38.33,11,بيع,Sell,أبراج سباركل,SPARKLE TOWERS,1551.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,استوديو,Studio,1-11-2024-19153,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-05-29
1134397.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,رين ريزيدنس,RA1N Residence,1,2026-02-26,قرية جميرا الدائرية,Jumeirah Village Circle,,17631.29,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,1.0,0.0,64.34,102,بيع - تسجيل مبدئى,Sell - Pre registration,رأ1 ن  سكن,RA1N Residence,2635.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2026-21082,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2026-02-26
5500000.0,330,مرسى دبي,Marsa Dubai,MARINA HOMES,MARINA HOMES,1,2023-11-23,دبي مارينا,Dubai Marina,,19265.12,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,مساكن شاطئ جميرا,Jumeirah Beach Residency,1.0,1.0,0.0,285.49,11,بيع,Sell,,,,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,ثلاث غرف,3 B/R,1-11-2023-38482,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-11-23
1655888.0,482,حدائق الشيخ محمد بن راشد,Hadaeq Sheikh Mohammed Bin Rashid,B روز هيل مبنى,Rosehill Block B,1,2025-08-13,دبي هيلز استيت,Dubai Hills Estate,,23925.56,,,,,,,1.0,1.0,0.0,69.21,102,بيع - تسجيل مبدئى,Sell - Pre registration,روزهيل,Rosehill,3834.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2025-74473,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-08-13
1300000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,فيلا بيرا,VILLA PERA,1,2024-07-16,قرية جميرا الدائرية,Jumeirah Village Circle,,7184.7,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,محطة مترو النخيل,Nakheel Metro Station,1.0,2.0,0.0,180.94,11,بيع,Sell,فيلا بيرا,VILLA PERA,723.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفتين,2 B/R,1-11-2024-26180,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-07-16
1600000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,بن غاطي رويال,Binghatti Royale,1,2026-05-06,قرية جميرا الدائرية,Jumeirah Village Circle,,21350.41,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,محطة مترو النخيل,Nakheel Metro Station,1.0,2.0,0.0,74.94,11,بيع,Sell,بن غاطي رويال,Binghatti Royale,2961.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفة,1 B/R,1-11-2026-15377,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2026-05-06
1077338.0,442,البرشاء جنوب الخامسة,Al Barsha South Fifth,A- ريد سكوير,Red Square -A,1,2025-06-20,قرية جميرا المثلثة,Jumeirah Village Triangle,,18514.14,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,عقارات داماك,Damac Properties,1.0,1.0,0.0,58.19,102,بيع - تسجيل مبدئى,Sell - Pre registration,ريد سكوير,RED SQUARE,2789.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2025-53347,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-06-20
430486.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,أى بى كافالير,AB CAVALIER,1,2026-02-19,قرية جميرا الدائرية,Jumeirah Village Circle,,10479.21,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,1.0,0.0,41.08,102,بيع - تسجيل مبدئى,Sell - Pre registration,أب كافالير,AB CAVALIER,2708.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2026-18532,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2026-02-19
1200000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,بن غاطي غروف,Binghatti Grove,1,2025-03-24,قرية جميرا الدائرية,Jumeirah Village Circle,,16304.35,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,1.0,0.0,73.6,102,بيع - تسجيل مبدئى,Sell - Pre registration,بن غاطي جروف,Binghatti Grove,3314.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2025-23998,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-03-24
3478860.0,526,الخليج التجارى,Business Bay,بايز 102 من دانوب,Bayz 102 By Danube,1,2025-09-11,,,,30726.55,,,,,,,1.0,2.0,0.0,113.22,102,بيع - تسجيل مبدئى,Sell - Pre registration,بايز 102 من دانوب,Bayz 102 By Danube,3125.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفتين,2 B/R,1-102-2025-86713,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-09-11
1625000.0,390,برج خليفة,Burj Khalifa,ساوث ريدج 5,South Ridge 5,1,2024-02-22,داون تاون دبي,DownTown Dubai,,18747.12,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,1.0,1.0,0.0,86.68,11,بيع,Sell,,,,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفة,1 B/R,1-11-2024-6349,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-02-22
3300000.0,410,نخلة جميرا,Palm Jumeirah,البصري,Al Basri,1,2024-07-23,نخلة جميرا,Palm Jumeirah,,22442.87,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,نخلة جميرا,Palm Jumeirah,1.0,1.0,0.0,147.04,11,بيع,Sell,,,,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفتين,2 B/R,1-11-2024-27195,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-07-23
3708800.0,410,نخلة جميرا,Palm Jumeirah,بالم بيتش تاورز - 3,PALM BEACH TOWERS- 3,1,2026-07-27,نخلة جميرا,Palm Jumeirah,,34185.64,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,نخلة جميرا,Palm Jumeirah,2.0,1.0,0.0,108.49,102,بيع - تسجيل مبدئى,Sell - Pre registration,بالم بيتش تاورز - 3,Palm Beach Towers -3,2449.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2026-65253,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2026-07-27
1735000.0,526,الخليج التجارى,Business Bay,ايست هايتس 3,EAST HEIGHTS 3,1,2025-07-01,الخليج التجاري,Business Bay,,13251.36,برج خليفة,Burj Khalifa,مول دبي,Dubai Mall,محطة مترو الخليج التجاري,Business Bay Metro Station,1.0,1.0,0.0,130.93,11,بيع,Sell,,,,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفتين,2 B/R,1-11-2025-27295,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-07-01
1275000.0,390,برج خليفة,Burj Khalifa,وان ريزيدنس,One Residence,1,2024-09-19,داون تاون دبي,DownTown Dubai,,29229.71,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,1.0,2.0,0.0,43.62,102,بيع - تسجيل مبدئى,Sell - Pre registration,وان ريزيدنس,One Residence,3150.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2024-73544,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-09-19
1020777.0,482,حدائق الشيخ محمد بن راشد,Hadaeq Sheikh Mohammed Bin Rashid,سوشيو تووير 1,Socio Tower 1,1,2023-11-22,دبي هيلز استيت,Dubai Hills Estate,,22608.57,برج العرب,Burj Al Arab,مول الإمارات,Mall of the Emirates,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,1.0,1.0,0.0,45.15,41,بيع مبدئى,Delayed Sell,سوشيو,Socio,2028.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفة,1 B/R,1-41-2023-23167,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-11-22
1250000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,بن غاطي رويال,Binghatti Royale,1,2024-11-14,قرية جميرا الدائرية,Jumeirah Village Circle,,16673.34,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,محطة مترو النخيل,Nakheel Metro Station,1.0,1.0,0.0,74.97,102,بيع - تسجيل مبدئى,Sell - Pre registration,بن غاطي رويال,Binghatti Royale,2961.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2024-96218,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-11-14
1720000.0,526,الخليج التجارى,Business Bay,تيراسيز مراسي درايف,Terraces Marasi Drive,1,2024-01-17,الخليج التجاري,Business Bay,,14302.34,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,1.0,1.0,0.0,120.26,102,بيع - تسجيل مبدئى,Sell - Pre registration,تيراسيس مراسي درايف,TERRACES MARASI DRIVE,2568.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2024-4,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-01-17
2250000.0,330,مرسى دبي,Marsa Dubai,دبي مارينا مول هوتيل,Dubai Marina Mall Hotel,0,2024-11-11,دبي مارينا,Dubai Marina,,27522.94,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,محطة مترو مارينا مول,Marina Mall Metro Station,1.0,1.0,0.0,81.75,11,بيع,Sell,دبي مارينا مول,DUBAI MARINA MALL,1460.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفة,1 B/R,1-11-2024-43330,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-11-11
710097.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,ألورا  ريسدنس باي سيتي ديفيلوبرز,Allura Residences by Citi Developers,1,2025-04-24,قرية جميرا الدائرية,Jumeirah Village Circle,,16850.9,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,1.0,0.0,42.14,102,بيع - تسجيل مبدئى,Sell - Pre registration,ألورا ريزيدنس من سيتي ديفيلوبرز,Allura Residences by Citi Developers,3289.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2025-32903,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-04-24
